date,location,administered_janssen,administered_moderna,administered_pfizer,administered_unk_manuf,series_complete_pop_pct
2021-08-19T00:00:00.000,LA,147667,1731325,2100809,1290,39.1
2021-08-19T00:00:00.000,NC,378783,3931053,5813204,459,45
2021-08-19T00:00:00.000,IN,236320,2393477,3613818,22565,45.4
2021-08-19T00:00:00.000,LTC,27887,2015310,5869762,7156,0
2021-08-19T00:00:00.000,MH,1348,36062,0,0,30.8
2021-08-19T00:00:00.000,KY,183958,1880841,2326362,651,47.1
2021-08-19T00:00:00.000,WY,20397,214852,228562,243,37.7
2021-08-19T00:00:00.000,DD2,184581,1828481,2652541,1111,0
2021-08-19T00:00:00.000,RP,2228,23624,1853,0,79.4
2021-08-19T00:00:00.000,KS,98720,1158636,1563723,865,46.8
2021-08-19T00:00:00.000,MS,67600,1011346,1255239,1213,36.2
2021-08-19T00:00:00.000,IL,519759,5361856,8333564,16545,50.1
2021-08-19T00:00:00.000,VT,41431,350296,470328,705,67.2
2021-08-19T00:00:00.000,TX,1163423,11397739,16444395,806,45.7
2021-08-19T00:00:00.000,WA,393134,3616926,5254623,6292,59.1
2021-08-19T00:00:00.000,AZ,265173,3073601,4012636,10257,46.6
2021-08-19T00:00:00.000,MA,315806,3665752,5345634,217,65
2021-08-19T00:00:00.000,PR,118790,1725459,2268730,356,61.6
2021-08-19T00:00:00.000,VA,367373,3727679,5906297,3413,56
2021-08-19T00:00:00.000,NV,141784,1155686,1808078,17,46.3
2021-08-19T00:00:00.000,OK,110117,1567689,1978075,151,41.9
2021-08-18T00:00:00.000,DD2,183785,1825328,2643639,1103,0
2021-08-18T00:00:00.000,AZ,265109,3073420,4010437,10257,46.6
2021-08-18T00:00:00.000,AK,29755,292694,390089,196,46.4
2021-08-18T00:00:00.000,CT,193052,1783189,2735477,754,64.7
2021-08-18T00:00:00.000,DE,48360,440854,632208,927,54
2021-08-18T00:00:00.000,NY,1046230,9204186,13462468,7135,58.6
2021-08-18T00:00:00.000,TN,189972,2390451,3433927,22623,40.3
2021-08-18T00:00:00.000,PR,118351,1722058,2260804,354,61.5
2021-08-18T00:00:00.000,MD,283931,2810099,4312594,9478,60.2
2021-08-18T00:00:00.000,NE,73996,774115,1152501,4051,50.6
2021-08-18T00:00:00.000,DC,29721,359117,537929,412,56.3
2021-08-18T00:00:00.000,UT,140554,1223766,1760673,0,46.2
2021-08-18T00:00:00.000,WA,392167,3610993,5242001,6277,59
2021-08-18T00:00:00.000,IN,235436,2389261,3604614,22512,45.3
2021-08-18T00:00:00.000,MA,315158,3661877,5336858,217,65
2021-08-18T00:00:00.000,ND,30418,283670,366081,0,40.8
2021-08-18T00:00:00.000,AS,545,13349,40400,1,44.8
2021-08-18T00:00:00.000,ME,111058,707066,886216,695,64.8
2021-08-18T00:00:00.000,FL,1145766,9180360,13406618,73680,50.7
2021-08-18T00:00:00.000,OH,471878,4557958,6329791,16279,47.5
2021-08-18T00:00:00.000,MH,1348,36062,0,0,30.8
2021-08-18T00:00:00.000,MI,349940,4011192,5636530,1481,49.7
2021-08-18T00:00:00.000,MS,67592,1011249,1255172,1213,36.2
2021-08-18T00:00:00.000,OK,109747,1563240,1969429,140,41.8
2021-08-18T00:00:00.000,VT,41390,350126,469637,702,67.1
2021-08-18T00:00:00.000,AR,91200,1184375,1375638,1027,39
2021-08-18T00:00:00.000,GA,248686,3857153,5204856,4853,39.7
2021-08-18T00:00:00.000,KY,183423,1875762,2317887,642,47
2021-08-18T00:00:00.000,FM,10211,51258,0,0,31.3
2021-08-18T00:00:00.000,ID,58561,596192,757764,1611,38.2
2021-08-18T00:00:00.000,RP,2228,23624,1724,0,78.7
2021-08-18T00:00:00.000,OR,192769,1872779,2765305,3173,56.8
2021-08-18T00:00:00.000,PA,601913,6112910,8302083,626,53.8
2021-08-18T00:00:00.000,NV,141573,1153684,1801984,17,46.1
2021-08-18T00:00:00.000,WV,39203,683941,774849,350,39.4
2021-08-18T00:00:00.000,VA,366743,3722397,5896920,3400,55.9
2021-08-18T00:00:00.000,CA,1730322,18382776,26595576,12234,54.5
2021-08-18T00:00:00.000,VI,1266,25898,63595,0,38.2
2021-08-18T00:00:00.000,MO,194378,2127258,3408383,648,43.3
2021-08-18T00:00:00.000,VA2,200301,2820406,2460527,6,0
2021-08-18T00:00:00.000,KS,98375,1156401,1557823,854,46.7
2021-08-18T00:00:00.000,MP,666,8546,55542,0,55
2021-08-18T00:00:00.000,GU,6172,72907,127920,1,60.9
2021-08-18T00:00:00.000,CO,245756,2698478,3708967,4263,55.7
2021-08-18T00:00:00.000,WI,257237,2544857,3509702,788,52.8
2021-08-18T00:00:00.000,BP2,9905,84689,112432,0,0
2021-08-18T00:00:00.000,NM,91262,1104854,1358731,4894,58.5
2021-08-18T00:00:00.000,WY,20275,214424,227863,243,37.6
2021-08-18T00:00:00.000,TX,1160711,11362079,16363734,802,45.6
2021-08-18T00:00:00.000,LTC,27870,2014824,5869506,7156,0
2021-08-18T00:00:00.000,SC,165855,1847090,2600098,1087,41.9
2021-08-18T00:00:00.000,NH,65112,660814,900199,25,59
2021-08-18T00:00:00.000,MN,281231,2390058,3567788,1196,54.8
2021-08-18T00:00:00.000,NJ,409754,4237559,6056507,30,59.9
2021-08-18T00:00:00.000,IA,138509,1330056,1759662,163,50.6
2021-08-18T00:00:00.000,RI,49621,528043,783370,502,63.2
2021-08-18T00:00:00.000,MT,42496,439530,515256,727,45.2
2021-08-18T00:00:00.000,HI,42329,601626,1009989,93766,54.4
2021-08-18T00:00:00.000,SD,29676,371559,476390,37,48.1
2021-08-18T00:00:00.000,AL,127398,1734905,1976554,4,35.7
2021-08-18T00:00:00.000,LA,147051,1724536,2084983,1280,38.9
2021-08-18T00:00:00.000,IH2,29424,795127,712678,0,33.7
2021-08-18T00:00:00.000,IL,518631,5354960,8311782,16456,50
2021-08-18T00:00:00.000,NC,377806,3923469,5794563,459,44.9
2021-08-17T00:00:00.000,IH2,29297,794458,710687,0,33.7
2021-08-17T00:00:00.000,MH,1348,36062,0,0,30.8
2021-08-17T00:00:00.000,AZ,264484,3069380,4003198,10189,46.6
2021-08-17T00:00:00.000,MS,67363,1007010,1247555,1174,36.1
2021-08-17T00:00:00.000,MD,283532,2806325,4302760,9424,60.1
2021-08-17T00:00:00.000,VA,365979,3717947,5885924,3369,55.8
2021-08-17T00:00:00.000,ID,58380,595241,755954,1598,38.1
2021-08-17T00:00:00.000,PA,600467,6105753,8288295,619,53.7
2021-08-17T00:00:00.000,OH,470580,4553159,6315925,16205,47.4
2021-08-17T00:00:00.000,FM,10211,51258,0,0,31.3
2021-08-17T00:00:00.000,MP,662,8531,55372,0,54.8
2021-08-17T00:00:00.000,BP2,9895,84652,112285,0,0
2021-08-17T00:00:00.000,CO,244910,2695147,3700787,4243,55.6
2021-08-17T00:00:00.000,LA,146374,1718600,2072677,1280,38.7
2021-08-17T00:00:00.000,DE,48315,440409,630926,915,53.9
2021-08-17T00:00:00.000,VT,41356,350036,469398,702,67.1
2021-08-17T00:00:00.000,UT,139312,1218321,1734870,0,45.8
2021-08-17T00:00:00.000,NC,376792,3916127,5778211,459,44.9
2021-08-17T00:00:00.000,OK,109400,1559632,1962460,140,41.7
2021-08-17T00:00:00.000,DC,29700,358801,537323,412,56.3
2021-08-17T00:00:00.000,AK,29689,292481,389413,195,46.3
2021-08-17T00:00:00.000,KY,182900,1872056,2310666,637,46.9
2021-08-17T00:00:00.000,WY,20214,214078,227117,242,37.6
2021-08-17T00:00:00.000,AS,545,13349,40400,1,44.8
2021-08-17T00:00:00.000,IN,234840,2386666,3597445,22461,45.2
2021-08-17T00:00:00.000,NH,64713,659959,897412,25,58.9
2021-08-17T00:00:00.000,NY,1043746,9192289,13429200,7089,58.5
2021-08-17T00:00:00.000,AR,90831,1180298,1366218,943,38.8
2021-08-17T00:00:00.000,NE,73990,774106,1152430,4051,50.6
2021-08-17T00:00:00.000,TN,189304,2384105,3422796,22344,40.2
2021-08-17T00:00:00.000,ME,110896,706548,885016,685,64.7
2021-08-17T00:00:00.000,AL,127053,1729456,1971653,4,35.7
2021-08-17T00:00:00.000,WA,391313,3606775,5233128,6255,58.9
2021-08-17T00:00:00.000,SD,29583,371250,475082,37,48
2021-08-17T00:00:00.000,MO,194352,2127160,3408143,647,43.3
2021-08-17T00:00:00.000,GA,248653,3856984,5204481,4853,39.7
2021-08-17T00:00:00.000,LTC,27827,2014394,5869237,7156,0
2021-08-17T00:00:00.000,VI,1259,25838,63116,0,37.9
2021-08-17T00:00:00.000,IL,517794,5350232,8296161,16349,49.9
2021-08-17T00:00:00.000,NM,91069,1103024,1356170,4877,58.4
2021-08-17T00:00:00.000,FL,1143184,9161064,13361526,73048,50.6
2021-08-17T00:00:00.000,NV,141302,1152315,1798123,17,46
2021-08-17T00:00:00.000,WI,256903,2542846,3504147,787,52.7
2021-08-17T00:00:00.000,OR,192749,1872761,2765296,3173,56.8
2021-08-17T00:00:00.000,ND,30400,283470,365046,0,40.8
2021-08-17T00:00:00.000,GU,6142,72851,127776,1,60.8
2021-08-17T00:00:00.000,PR,118349,1722024,2260802,354,61.5
2021-08-17T00:00:00.000,SC,165424,1842953,2593349,1087,41.8
2021-08-17T00:00:00.000,VA2,199495,2818813,2458711,6,0
2021-08-17T00:00:00.000,DD2,183018,1822099,2634990,1090,0
2021-08-17T00:00:00.000,CA,1726284,18360089,26536618,12220,54.4
2021-08-17T00:00:00.000,IA,138245,1328827,1756235,151,50.6
2021-08-17T00:00:00.000,KS,98067,1154667,1553502,847,46.6
2021-08-17T00:00:00.000,HI,42322,601574,1009667,93766,54.4
2021-08-17T00:00:00.000,MN,280723,2387765,3560811,952,54.7
2021-08-17T00:00:00.000,RP,2228,23624,1547,0,77.8
2021-08-17T00:00:00.000,MT,42163,438267,512004,724,45
2021-08-17T00:00:00.000,RI,49514,528213,782814,515,62.9
2021-08-17T00:00:00.000,WV,39135,683568,774118,350,39.3
2021-08-17T00:00:00.000,CT,192672,1781122,2730729,745,64.6
2021-08-17T00:00:00.000,MI,349384,4008066,5627403,1477,49.6
2021-08-17T00:00:00.000,MA,314548,3658980,5330766,217,64.9
2021-08-17T00:00:00.000,NJ,409074,4231773,6048287,30,59.9
2021-08-17T00:00:00.000,TX,1157109,11340152,16308413,799,45.5
2021-08-16T00:00:00.000,MI,349292,4006700,5622939,1477,49.6
2021-08-16T00:00:00.000,MH,1348,36062,0,0,30.8
2021-08-16T00:00:00.000,DE,48300,440012,630141,915,53.9
2021-08-16T00:00:00.000,TN,189153,2381353,3414144,22313,40.2
2021-08-16T00:00:00.000,PR,117955,1718525,2251325,354,61.3
2021-08-16T00:00:00.000,SD,29491,370691,472863,37,47.9
2021-08-16T00:00:00.000,NH,64614,659775,896668,25,58.9
2021-08-16T00:00:00.000,MN,280612,2386539,3557378,950,54.7
2021-08-16T00:00:00.000,UT,139312,1218321,1734870,0,45.8
2021-08-16T00:00:00.000,ND,30399,283466,365024,0,40.8
2021-08-16T00:00:00.000,BP2,9792,84573,112240,0,0
2021-08-16T00:00:00.000,GU,6141,72846,127772,1,60.8
2021-08-16T00:00:00.000,RI,49510,527779,781866,515,62.8
2021-08-16T00:00:00.000,GA,248643,3856978,5204475,4853,39.7
2021-08-16T00:00:00.000,AR,90782,1178403,1360409,937,38.7
2021-08-16T00:00:00.000,WI,256758,2541820,3501122,787,52.7
2021-08-16T00:00:00.000,IL,515547,5345739,8263034,16336,49.8
2021-08-16T00:00:00.000,RP,2217,23600,1193,0,76.2
2021-08-16T00:00:00.000,MD,283131,2803180,4294737,9387,60
2021-08-16T00:00:00.000,MA,314189,3656859,5325623,217,64.9
2021-08-16T00:00:00.000,IN,234751,2385196,3592480,22444,45.2
2021-08-16T00:00:00.000,OH,470308,4551107,6308839,16191,47.4
2021-08-16T00:00:00.000,HI,42197,601356,1008342,93766,54.3
2021-08-16T00:00:00.000,WA,391070,3603970,5226790,6255,58.9
2021-08-16T00:00:00.000,PA,598758,6095123,8264101,619,53.6
2021-08-16T00:00:00.000,KY,182857,1870160,2306064,637,46.8
2021-08-16T00:00:00.000,VA,365426,3714453,5875469,3368,55.8
2021-08-16T00:00:00.000,OR,192585,1871891,2763278,3171,56.8
2021-08-16T00:00:00.000,IA,137638,1326358,1746417,148,50.4
2021-08-16T00:00:00.000,MP,636,8513,54955,0,54.4
2021-08-16T00:00:00.000,MS,66906,997863,1227178,1171,35.8
2021-08-16T00:00:00.000,VT,41313,349943,469114,702,67.1
2021-08-16T00:00:00.000,WY,19977,212684,224132,242,37.3
2021-08-16T00:00:00.000,DC,29696,358494,536633,412,56.3
2021-08-16T00:00:00.000,NJ,408071,4224937,6034423,30,59.8
2021-08-16T00:00:00.000,OK,109278,1557904,1957667,140,41.6
2021-08-16T00:00:00.000,AS,545,13273,40000,1,44.3
2021-08-16T00:00:00.000,WV,39074,683462,773734,350,39.3
2021-08-16T00:00:00.000,NM,91040,1102429,1354602,4867,58.3
2021-08-16T00:00:00.000,VA2,199462,2818805,2458708,6,0
2021-08-16T00:00:00.000,CO,244514,2692640,3694616,4202,55.6
2021-08-16T00:00:00.000,MO,194306,2124930,3401903,647,43.2
2021-08-16T00:00:00.000,ID,58340,594847,755026,1596,38.1
2021-08-16T00:00:00.000,ME,110695,705247,881566,667,64.6
2021-08-16T00:00:00.000,LTC,27801,2013689,5868745,7156,0
2021-08-16T00:00:00.000,CT,192449,1779738,2727579,745,64.5
2021-08-16T00:00:00.000,NY,1042281,9184615,13406706,7053,58.5
2021-08-16T00:00:00.000,MT,42163,438266,512000,724,45
2021-08-16T00:00:00.000,KS,97988,1154003,1550388,847,46.5
2021-08-16T00:00:00.000,NE,73965,773653,1150666,4051,50.6
2021-08-16T00:00:00.000,AZ,264410,3066952,3997533,10167,46.5
2021-08-16T00:00:00.000,SC,165302,1839816,2588230,1087,41.7
2021-08-16T00:00:00.000,CA,1725186,18347196,26500988,12218,54.3
2021-08-16T00:00:00.000,FM,9694,50986,0,0,30.9
2021-08-16T00:00:00.000,NC,376405,3912161,5768731,459,44.8
2021-08-16T00:00:00.000,TX,1154088,11317783,16258802,799,45.3
2021-08-16T00:00:00.000,AK,29660,292358,388879,195,46.3
2021-08-16T00:00:00.000,NV,141183,1151386,1794295,17,46
2021-08-16T00:00:00.000,LA,146128,1714612,2064734,1280,38.7
2021-08-16T00:00:00.000,IH2,29209,794361,710550,0,33.7
2021-08-16T00:00:00.000,DD2,182791,1821423,2629761,1090,0
2021-08-16T00:00:00.000,FL,1142712,9142791,13318166,72988,50.5
2021-08-16T00:00:00.000,VI,1240,25796,62742,0,37.7
2021-08-16T00:00:00.000,AL,126886,1724991,1964063,4,35.6
2021-08-15T00:00:00.000,ID,58204,594128,753530,1595,38.1
2021-08-15T00:00:00.000,VT,41240,349746,468575,702,67
2021-08-15T00:00:00.000,NY,1041358,9174404,13373211,7025,58.4
2021-08-15T00:00:00.000,WI,255969,2538134,3489121,786,52.5
2021-08-15T00:00:00.000,MO,194298,2124883,3401810,647,43.2
2021-08-15T00:00:00.000,WA,390627,3599979,5217719,6254,58.8
2021-08-15T00:00:00.000,WY,19971,212680,224093,242,37.3
2021-08-15T00:00:00.000,LTC,27798,2013394,5867915,7156,0
2021-08-15T00:00:00.000,OK,109159,1555179,1951408,138,41.5
2021-08-15T00:00:00.000,KS,97870,1152911,1546509,846,46.4
2021-08-15T00:00:00.000,LA,145040,1703820,2040371,1279,38.3
2021-08-15T00:00:00.000,KY,182690,1866792,2300345,637,46.7
2021-08-15T00:00:00.000,MP,636,8513,54955,0,54.4
2021-08-15T00:00:00.000,PA,598377,6094854,8263698,619,53.6
2021-08-15T00:00:00.000,IN,234510,2382984,3584897,22430,45.1
2021-08-15T00:00:00.000,RP,2217,23600,1193,0,76.2
2021-08-15T00:00:00.000,SC,164955,1834925,2579604,1087,41.6
2021-08-15T00:00:00.000,RI,49367,526695,779141,510,62.6
2021-08-15T00:00:00.000,FM,8485,50360,0,0,30
2021-08-15T00:00:00.000,MN,279716,2381951,3543665,933,54.6
2021-08-15T00:00:00.000,BP2,9792,84573,112240,0,0
2021-08-15T00:00:00.000,OH,469802,4547415,6296574,16178,47.3
2021-08-15T00:00:00.000,NE,73726,771887,1144685,4043,50.4
2021-08-15T00:00:00.000,GA,245511,3823835,5136458,4524,39.4
2021-08-15T00:00:00.000,VA2,198586,2817274,2457168,5,0
2021-08-15T00:00:00.000,DC,29668,358276,536078,412,56.2
2021-08-15T00:00:00.000,MH,1348,36062,0,0,30.8
2021-08-15T00:00:00.000,SD,29490,370651,472654,37,47.9
2021-08-15T00:00:00.000,PR,117736,1716992,2246214,354,61.3
2021-08-15T00:00:00.000,ME,110686,704944,881382,667,64.6
2021-08-15T00:00:00.000,TN,188824,2377043,3402863,22283,40.1
2021-08-15T00:00:00.000,CO,244220,2690844,3689750,4202,55.5
2021-08-15T00:00:00.000,ND,30398,283305,364853,0,40.8
2021-08-15T00:00:00.000,NH,64441,659451,895570,25,58.8
2021-08-15T00:00:00.000,HI,42115,601285,1007711,93766,54.3
2021-08-15T00:00:00.000,UT,139305,1218303,1734869,0,45.8
2021-08-15T00:00:00.000,FL,1141623,9122225,13269525,72910,50.3
2021-08-15T00:00:00.000,VI,1240,25790,62741,0,37.7
2021-08-15T00:00:00.000,IH2,29205,794269,710290,0,33.7
2021-08-15T00:00:00.000,AS,545,13273,40000,1,44.3
2021-08-15T00:00:00.000,NM,90527,1099346,1348031,4824,58.2
2021-08-15T00:00:00.000,IA,137628,1326343,1746408,148,50.4
2021-08-15T00:00:00.000,NV,140988,1149638,1786325,17,45.8
2021-08-15T00:00:00.000,OR,192565,1871874,2763276,3171,56.8
2021-08-15T00:00:00.000,DD2,182364,1819909,2624262,1089,0
2021-08-15T00:00:00.000,MI,348989,4004828,5616705,1477,49.6
2021-08-15T00:00:00.000,TX,1153086,11301494,16215958,799,45.3
2021-08-15T00:00:00.000,AZ,264247,3062069,3986902,10164,46.4
2021-08-15T00:00:00.000,MS,66892,997821,1227171,1171,35.8
2021-08-15T00:00:00.000,CT,191969,1778098,2722975,745,64.4
2021-08-15T00:00:00.000,CA,1722397,18316005,26416022,12213,54.2
2021-08-15T00:00:00.000,WV,39062,683402,773672,350,39.3
2021-08-15T00:00:00.000,AR,90723,1175410,1356889,930,38.6
2021-08-15T00:00:00.000,MD,282972,2801132,4289141,9385,60
2021-08-15T00:00:00.000,AL,126681,1717457,1948206,4,35.4
2021-08-15T00:00:00.000,NJ,407631,4219905,6022655,30,59.7
2021-08-15T00:00:00.000,MT,42156,438234,511999,724,45
2021-08-15T00:00:00.000,VA,363866,3706052,5849713,3348,55.6
2021-08-15T00:00:00.000,IL,510386,5339813,8217734,16317,49.7
2021-08-15T00:00:00.000,MA,313086,3651892,5312733,217,64.7
2021-08-15T00:00:00.000,DE,48186,438920,627647,901,53.7
2021-08-15T00:00:00.000,GU,6018,72687,126923,1,60.5
2021-08-15T00:00:00.000,AK,29524,291893,387620,195,46.2
2021-08-15T00:00:00.000,NC,374968,3904986,5749376,459,44.7
2021-08-14T00:00:00.000,AZ,263036,3057820,3977872,10119,46.3
2021-08-14T00:00:00.000,ND,30368,282996,363733,0,40.7
2021-08-14T00:00:00.000,VA,363857,3705918,5849241,3347,55.6
2021-08-14T00:00:00.000,MO,194193,2121303,3391755,646,43.1
2021-08-14T00:00:00.000,VA2,198451,2817026,2456829,5,0
2021-08-14T00:00:00.000,GA,245502,3823787,5136026,4523,39.4
2021-08-14T00:00:00.000,ME,110682,704942,881368,667,64.6
2021-08-14T00:00:00.000,PA,596737,6086706,8245880,617,53.5
2021-08-14T00:00:00.000,MS,66883,997775,1227132,1171,35.8
2021-08-14T00:00:00.000,SD,29453,370541,472181,37,47.8
2021-08-14T00:00:00.000,DE,48182,438902,627644,901,53.7
2021-08-14T00:00:00.000,IN,233978,2380389,3576551,22369,45
2021-08-14T00:00:00.000,VI,1240,25790,62741,0,37.7
2021-08-14T00:00:00.000,KS,97544,1150815,1540684,844,46.3
2021-08-14T00:00:00.000,AL,126169,1710812,1932449,4,35.2
2021-08-14T00:00:00.000,OH,468358,4543034,6284163,16135,47.2
2021-08-14T00:00:00.000,RP,2217,23600,1193,0,76.2
2021-08-14T00:00:00.000,AR,90437,1170482,1347365,889,38.4
2021-08-14T00:00:00.000,NE,73725,771881,1144661,4043,50.4
2021-08-14T00:00:00.000,NM,90525,1099100,1347798,4824,58.2
2021-08-14T00:00:00.000,BP2,9792,84573,112240,0,0
2021-08-14T00:00:00.000,HI,42005,601062,1005630,93766,54.2
2021-08-14T00:00:00.000,WV,39058,683363,773529,350,39.3
2021-08-14T00:00:00.000,IL,508355,5332886,8182409,16220,49.6
2021-08-14T00:00:00.000,NY,1039945,9166925,13347331,7002,58.3
2021-08-14T00:00:00.000,RI,49365,526683,779092,510,62.6
2021-08-14T00:00:00.000,LTC,27756,2012806,5867179,7156,0
2021-08-14T00:00:00.000,LA,145036,1703764,2040325,1279,38.3
2021-08-14T00:00:00.000,PR,117442,1714706,2238419,354,61.2
2021-08-14T00:00:00.000,WA,389510,3594850,5204833,6243,58.7
2021-08-14T00:00:00.000,NV,140666,1148116,1781285,16,45.7
2021-08-14T00:00:00.000,MP,636,8504,54949,0,54.3
2021-08-14T00:00:00.000,CT,191580,1776186,2717999,742,64.4
2021-08-14T00:00:00.000,IH2,28979,793678,708259,0,33.6
2021-08-14T00:00:00.000,GU,6017,72687,126919,1,60.5
2021-08-14T00:00:00.000,IA,137628,1326342,1746404,147,50.4
2021-08-14T00:00:00.000,NH,64284,659199,894300,25,58.8
2021-08-14T00:00:00.000,NC,374902,3901230,5738564,459,44.7
2021-08-14T00:00:00.000,VT,41142,349491,468019,700,67
2021-08-14T00:00:00.000,UT,139302,1218295,1734868,0,45.8
2021-08-14T00:00:00.000,MH,1323,35798,0,0,30.5
2021-08-14T00:00:00.000,SC,164413,1829995,2569812,1087,41.5
2021-08-14T00:00:00.000,DD2,181627,1817021,2612914,1083,0
2021-08-14T00:00:00.000,OR,192560,1871863,2763265,3171,56.8
2021-08-14T00:00:00.000,KY,182213,1863180,2293295,628,46.7
2021-08-14T00:00:00.000,AK,29522,291864,387577,195,46.2
2021-08-14T00:00:00.000,MA,313084,3651873,5312718,217,64.7
2021-08-14T00:00:00.000,TX,1151222,11276538,16149200,798,45.2
2021-08-14T00:00:00.000,AS,545,13273,40000,1,44.3
2021-08-14T00:00:00.000,WI,255966,2538128,3488855,786,52.5
2021-08-14T00:00:00.000,OK,108613,1551429,1942607,137,41.4
2021-08-14T00:00:00.000,TN,188177,2370641,3390338,22130,40
2021-08-14T00:00:00.000,FL,1139019,9096006,13214431,72385,50.2
2021-08-14T00:00:00.000,MD,282792,2799288,4283373,9379,59.9
2021-08-14T00:00:00.000,MT,42155,438176,511887,724,45
2021-08-14T00:00:00.000,FM,8485,50360,0,0,30
2021-08-14T00:00:00.000,CA,1717481,18295904,26352595,12203,54.1
2021-08-14T00:00:00.000,DC,29654,357921,534979,410,56.1
2021-08-14T00:00:00.000,ID,57912,593055,751576,1591,38
2021-08-14T00:00:00.000,NJ,407075,4215366,6008226,30,59.6
2021-08-14T00:00:00.000,MN,279710,2381950,3543596,933,54.6
2021-08-14T00:00:00.000,CO,243439,2688288,3683320,4201,55.5
2021-08-14T00:00:00.000,MI,348394,4002144,5607542,1474,49.5
2021-08-14T00:00:00.000,WY,19955,212612,223987,242,37.3
2021-08-13T00:00:00.000,DC,29621,357545,532875,408,56
2021-08-13T00:00:00.000,KY,181460,1858546,2284514,615,46.5
2021-08-13T00:00:00.000,NH,64147,658625,892324,25,58.7
2021-08-13T00:00:00.000,ME,110501,704068,879217,657,64.5
2021-08-13T00:00:00.000,LA,143632,1679237,2012706,1277,37.9
2021-08-13T00:00:00.000,AL,126030,1709413,1928663,4,35.2
2021-08-13T00:00:00.000,DD2,180608,1813290,2603830,1071,0
2021-08-13T00:00:00.000,AS,545,13265,39972,1,44.3
2021-08-13T00:00:00.000,DE,48104,438187,625516,895,53.6
2021-08-13T00:00:00.000,ID,57668,592113,749528,1577,37.9
2021-08-13T00:00:00.000,MD,282400,2796171,4274055,9349,59.8
2021-08-13T00:00:00.000,ND,30330,282640,362243,0,40.6
2021-08-13T00:00:00.000,IL,505103,5327167,8142818,16104,49.5
2021-08-13T00:00:00.000,MH,1323,35798,0,0,30.5
2021-08-13T00:00:00.000,VA,362832,3700488,5826446,3333,55.5
2021-08-13T00:00:00.000,MT,42016,437549,510611,723,44.9
2021-08-13T00:00:00.000,CT,190992,1774032,2710935,730,64.2
2021-08-13T00:00:00.000,MA,312244,3648899,5303538,214,64.7
2021-08-13T00:00:00.000,MS,66582,993363,1216083,1163,35.6
2021-08-13T00:00:00.000,NC,373622,3888874,5712780,458,44.5
2021-08-13T00:00:00.000,IN,233382,2377716,3567449,22308,44.9
2021-08-13T00:00:00.000,BP2,9755,84323,112110,0,0
2021-08-13T00:00:00.000,OK,108232,1547967,1932595,131,41.3
2021-08-13T00:00:00.000,KS,97144,1148287,1534545,838,46.2
2021-08-13T00:00:00.000,NE,73573,770795,1140829,4022,50.3
2021-08-13T00:00:00.000,MO,193033,2110429,3363363,626,42.8
2021-08-13T00:00:00.000,OH,466907,4537655,6264245,16088,47.1
2021-08-13T00:00:00.000,RI,49273,526016,777156,507,62.5
2021-08-13T00:00:00.000,SC,163929,1824697,2557722,1087,41.4
2021-08-13T00:00:00.000,VI,1227,25724,62238,0,37.4
2021-08-13T00:00:00.000,AZ,262027,3049092,3963070,10039,46.2
2021-08-13T00:00:00.000,VA2,197419,2815097,2455061,5,0
2021-08-13T00:00:00.000,NY,1037740,9155753,13311947,6974,58.2
2021-08-13T00:00:00.000,NJ,406284,4210048,5995353,30,59.5
2021-08-13T00:00:00.000,WY,19928,212561,223916,242,37.3
2021-08-13T00:00:00.000,FM,8485,50360,0,0,30
2021-08-13T00:00:00.000,OR,191779,1869364,2757853,3155,56.7
2021-08-13T00:00:00.000,SD,29360,370171,470913,37,47.8
2021-08-13T00:00:00.000,MP,618,8488,54759,0,54.2
2021-08-13T00:00:00.000,GU,6006,72680,126871,1,60.5
2021-08-13T00:00:00.000,IH2,28618,789387,702367,0,33.2
2021-08-13T00:00:00.000,MI,347643,3998988,5597006,1469,49.4
